'sample interval','ECG1','ECG2'
2286074,0.590,-0.450
2286075,0.605,-0.455
2286076,0.605,-0.445
2286077,0.605,-0.420
2286078,0.585,-0.420
2286079,0.585,-0.420
2286080,0.570,-0.390
2286081,0.565,-0.380
2286082,0.540,-0.385
2286083,0.515,-0.395
2286084,0.520,-0.370
2286085,0.515,-0.380
2286086,0.490,-0.345
2286087,0.495,-0.370
2286088,0.510,-0.365
2286089,0.520,-0.365
2286090,0.510,-0.415
2286091,0.525,-0.415
2286092,0.515,-0.415
2286093,0.515,-0.410
2286094,0.525,-0.415
2286095,0.495,-0.430
2286096,0.525,-0.435
2286097,0.550,-0.455
2286098,0.545,-0.480
2286099,0.555,-0.495
2286100,0.515,-0.420
2286101,0.495,-0.305
2286102,0.475,-0.145
2286103,0.515,0.080
2286104,0.600,0.375
2286105,0.650,0.650
2286106,0.450,0.820
2286107,0.070,1.020
2286108,-0.570,1.230
2286109,-1.280,1.450
2286110,-1.905,1.530
2286111,-2.370,1.555
2286112,-2.480,1.570
2286113,-2.325,1.530
2286114,-2.155,1.390
2286115,-1.965,1.315
2286116,-1.840,1.140
2286117,-1.690,1.030
2286118,-1.515,0.975
2286119,-1.380,0.910
2286120,-1.255,0.875
2286121,-1.075,0.755
2286122,-0.900,0.430
2286123,-0.800,-0.095
2286124,-0.690,-0.525
2286125,-0.565,-0.790
2286126,-0.440,-0.925
2286127,-0.315,-0.920
2286128,-0.160,-0.845
2286129,-0.020,-0.790
2286130,0.185,-0.765
2286131,0.390,-0.730
2286132,0.570,-0.690
2286133,0.705,-0.705
2286134,0.780,-0.700
2286135,0.860,-0.700
2286136,0.890,-0.690
2286137,0.930,-0.695
2286138,0.950,-0.690
2286139,0.930,-0.670
2286140,0.965,-0.655
2286141,0.980,-0.640
2286142,1.000,-0.660
2286143,1.035,-0.655
2286144,1.050,-0.665
2286145,1.070,-0.650
2286146,1.060,-0.630
2286147,1.080,-0.610
2286148,1.080,-0.620
2286149,1.080,-0.620
2286150,1.140,-0.585
2286151,1.160,-0.570
2286152,1.195,-0.590
2286153,1.220,-0.605
2286154,1.200,-0.600
2286155,1.190,-0.585
2286156,1.185,-0.580
2286157,1.180,-0.565
2286158,1.230,-0.540
2286159,1.290,-0.565
2286160,1.315,-0.600
2286161,1.335,-0.665
2286162,1.360,-0.630
2286163,1.355,-0.615
2286164,1.375,-0.640
2286165,1.410,-0.630
2286166,1.420,-0.610
2286167,1.465,-0.565
2286168,1.485,-0.565
2286169,1.470,-0.570
2286170,1.460,-0.540
2286171,1.470,-0.530
2286172,1.460,-0.500
2286173,1.415,-0.475
2286174,1.355,-0.420
2286175,1.335,-0.400
2286176,1.295,-0.365
2286177,1.260,-0.370
2286178,1.220,-0.365
2286179,1.170,-0.325
2286180,1.105,-0.330
2286181,1.060,-0.340
2286182,0.995,-0.330
2286183,0.940,-0.335
2286184,0.880,-0.335
2286185,0.860,-0.355
2286186,0.820,-0.345
2286187,0.765,-0.345
2286188,0.730,-0.375
2286189,0.700,-0.405
2286190,0.665,-0.415
2286191,0.600,-0.380
2286192,0.510,-0.385
2286193,0.455,-0.410
2286194,0.430,-0.435
2286195,0.425,-0.465
2286196,0.405,-0.485
2286197,0.405,-0.525
2286198,0.385,-0.475
2286199,0.390,-0.480
2286200,0.380,-0.490
2286201,0.415,-0.485
2286202,0.410,-0.440
2286203,0.460,-0.410
2286204,0.460,-0.420
2286205,0.470,-0.465
2286206,0.495,-0.475
2286207,0.505,-0.485
2286208,0.500,-0.485
2286209,0.475,-0.500
2286210,0.505,-0.505
2286211,0.500,-0.500
2286212,0.495,-0.480
2286213,0.520,-0.510
2286214,0.500,-0.520
2286215,0.525,-0.520
2286216,0.525,-0.545
2286217,0.530,-0.530
2286218,0.515,-0.555
2286219,0.535,-0.535
2286220,0.540,-0.500
2286221,0.525,-0.485
2286222,0.540,-0.430
2286223,0.545,-0.315
2286224,0.545,-0.160
2286225,0.590,0.025
2286226,0.635,0.235
2286227,0.705,0.435
2286228,0.585,0.500
2286229,0.260,0.565
2286230,-0.380,0.715
2286231,-1.125,0.915
2286232,-1.725,1.055
2286233,-2.235,1.120
2286234,-2.470,1.090
2286235,-2.415,1.035
2286236,-2.280,0.965
2286237,-2.085,0.900
2286238,-1.985,0.805
2286239,-1.870,0.615
2286240,-1.675,0.470
2286241,-1.520,0.370
2286242,-1.380,0.280
2286243,-1.215,0.175
2286244,-1.080,-0.130
2286245,-0.965,-0.555
2286246,-0.865,-0.850
2286247,-0.790,-0.970
2286248,-0.650,-0.970
2286249,-0.480,-0.890
2286250,-0.295,-0.820
2286251,-0.050,-0.760
2286252,0.165,-0.765
2286253,0.355,-0.735
2286254,0.545,-0.755
2286255,0.655,-0.760
2286256,0.715,-0.730
2286257,0.760,-0.730
2286258,0.800,-0.725
2286259,0.830,-0.685
2286260,0.850,-0.680
2286261,0.875,-0.655
2286262,0.895,-0.660
2286263,0.925,-0.655
2286264,0.930,-0.670
2286265,0.945,-0.675
2286266,0.945,-0.660
2286267,0.935,-0.645
2286268,0.945,-0.655
2286269,0.975,-0.640
2286270,1.005,-0.640
2286271,1.000,-0.605
2286272,0.950,-0.575
2286273,0.940,-0.575
2286274,0.940,-0.570
2286275,0.975,-0.585
2286276,0.995,-0.580
2286277,1.030,-0.600
2286278,1.035,-0.610
2286279,1.075,-0.630
2286280,1.060,-0.620
2286281,1.105,-0.620
2286282,1.110,-0.605
2286283,1.125,-0.595
2286284,1.155,-0.615
2286285,1.165,-0.615
2286286,1.160,-0.600
2286287,1.200,-0.580
2286288,1.190,-0.600
2286289,1.165,-0.580
2286290,1.165,-0.575
2286291,1.140,-0.540
2286292,1.100,-0.515
2286293,1.070,-0.460
2286294,1.065,-0.440
2286295,1.010,-0.360
2286296,0.970,-0.340
2286297,0.950,-0.365
2286298,0.920,-0.370
2286299,0.870,-0.410
2286300,0.790,-0.450
2286301,0.745,-0.465
2286302,0.690,-0.485
2286303,0.610,-0.495
2286304,0.580,-0.515
2286305,0.535,-0.535
2286306,0.505,-0.535
2286307,0.470,-0.570
2286308,0.440,-0.565
2286309,0.425,-0.580
2286310,0.350,-0.620
2286311,0.315,-0.595
2286312,0.265,-0.580
2286313,0.250,-0.575
2286314,0.260,-0.570
2286315,0.270,-0.555
2286316,0.260,-0.515
2286317,0.260,-0.510
2286318,0.265,-0.495
2286319,0.275,-0.505
2286320,0.275,-0.510
2286321,0.290,-0.530
2286322,0.300,-0.515
2286323,0.315,-0.545
2286324,0.285,-0.530
2286325,0.275,-0.475
2286326,0.290,-0.470
2286327,0.310,-0.450
2286328,0.300,-0.445
2286329,0.300,-0.450
2286330,0.330,-0.475
2286331,0.325,-0.475
2286332,0.325,-0.470
2286333,0.305,-0.475
2286334,0.345,-0.515
2286335,0.335,-0.555
2286336,0.320,-0.550
2286337,0.310,-0.535
2286338,0.280,-0.530
2286339,0.285,-0.535
2286340,0.300,-0.505
2286341,0.290,-0.520
2286342,0.280,-0.530
2286343,0.270,-0.535
2286344,0.280,-0.540
2286345,0.235,-0.555
2286346,0.225,-0.555
2286347,0.210,-0.560
2286348,0.190,-0.555
2286349,0.190,-0.535
2286350,0.195,-0.525
2286351,0.180,-0.535
2286352,0.165,-0.540
2286353,0.170,-0.525
2286354,0.180,-0.480
2286355,0.190,-0.485
2286356,0.170,-0.495
2286357,0.170,-0.510
2286358,0.190,-0.495
2286359,0.190,-0.480
2286360,0.170,-0.500
2286361,0.205,-0.480
2286362,0.225,-0.460
2286363,0.230,-0.435
2286364,0.215,-0.420
2286365,0.210,-0.435
2286366,0.210,-0.395
2286367,0.230,-0.380
2286368,0.255,-0.355
2286369,0.280,-0.360
2286370,0.300,-0.380
2286371,0.305,-0.400
2286372,0.305,-0.405
2286373,0.290,-0.415
2286374,0.285,-0.420
2286375,0.310,-0.390
2286376,0.310,-0.405
2286377,0.280,-0.425
2286378,0.275,-0.445
2286379,0.280,-0.460
2286380,0.270,-0.485
2286381,0.245,-0.495
2286382,0.195,-0.470
2286383,0.185,-0.500
2286384,0.195,-0.495
2286385,0.155,-0.515
2286386,0.160,-0.465
2286387,0.185,-0.445
2286388,0.165,-0.420
2286389,0.180,-0.400
2286390,0.175,-0.335
2286391,0.200,-0.225
2286392,0.225,-0.020
2286393,0.275,0.265
2286394,0.365,0.655
2286395,0.355,0.950
2286396,0.160,1.140
2286397,-0.210,1.345
2286398,-0.820,1.550
2286399,-1.435,1.795
2286400,-1.985,1.895
2286401,-2.460,1.870
2286402,-2.605,1.765
2286403,-2.495,1.605
2286404,-2.330,1.435
2286405,-2.135,1.295
2286406,-1.990,1.130
2286407,-1.870,0.930
2286408,-1.695,0.760
2286409,-1.550,0.640
2286410,-1.460,0.585
2286411,-1.335,0.545
2286412,-1.230,0.405
2286413,-1.105,0.115
2286414,-0.960,-0.375
2286415,-0.885,-0.780
2286416,-0.780,-0.995
2286417,-0.660,-1.070
2286418,-0.520,-1.015
2286419,-0.400,-0.935
2286420,-0.280,-0.840
2286421,-0.105,-0.760
2286422,0.040,-0.720
2286423,0.210,-0.695
2286424,0.355,-0.675
2286425,0.460,-0.665
2286426,0.500,-0.640
2286427,0.540,-0.620
2286428,0.580,-0.580
2286429,0.620,-0.590
2286430,0.635,-0.555
2286431,0.655,-0.575
2286432,0.670,-0.560
2286433,0.670,-0.550
2286434,0.690,-0.540
2286435,0.695,-0.540
2286436,0.715,-0.530
2286437,0.745,-0.530
2286438,0.750,-0.520
2286439,0.785,-0.470
2286440,0.795,-0.430
2286441,0.830,-0.400
2286442,0.855,-0.400
2286443,0.890,-0.395
2286444,0.930,-0.370
2286445,0.950,-0.380
2286446,0.995,-0.355
2286447,1.010,-0.330
2286448,1.035,-0.350
2286449,1.075,-0.310
2286450,1.110,-0.315
2286451,1.125,-0.315
2286452,1.170,-0.325
2286453,1.190,-0.365
2286454,1.205,-0.405
2286455,1.225,-0.405
2286456,1.225,-0.380
2286457,1.240,-0.400
2286458,1.245,-0.460
2286459,1.270,-0.480
2286460,1.265,-0.450
2286461,1.250,-0.445
2286462,1.245,-0.435
2286463,1.225,-0.430
2286464,1.165,-0.420
2286465,1.100,-0.410
2286466,1.035,-0.415
2286467,0.985,-0.370
2286468,0.920,-0.330
2286469,0.840,-0.300
2286470,0.815,-0.315
2286471,0.780,-0.325
2286472,0.725,-0.290
2286473,0.690,-0.275
2286474,0.610,-0.295
2286475,0.540,-0.320
2286476,0.470,-0.340
2286477,0.405,-0.360
2286478,0.310,-0.405
2286479,0.255,-0.415
2286480,0.215,-0.405
2286481,0.170,-0.385
2286482,0.145,-0.385
2286483,0.140,-0.375
2286484,0.165,-0.370
2286485,0.175,-0.335
2286486,0.170,-0.350
2286487,0.195,-0.340
2286488,0.230,-0.345
2286489,0.245,-0.325
2286490,0.255,-0.320
2286491,0.245,-0.320
2286492,0.245,-0.360
2286493,0.260,-0.440
2286494,0.275,-0.440
2286495,0.255,-0.405
2286496,0.230,-0.425
2286497,0.210,-0.400
2286498,0.230,-0.415
2286499,0.260,-0.420
2286500,0.280,-0.415
2286501,0.280,-0.440
2286502,0.260,-0.420
2286503,0.285,-0.425
2286504,0.285,-0.395
2286505,0.275,-0.410
2286506,0.295,-0.415
2286507,0.305,-0.390
2286508,0.330,-0.385
2286509,0.315,-0.420
2286510,0.335,-0.405
2286511,0.340,-0.405
2286512,0.310,-0.405
2286513,0.335,-0.430
2286514,0.310,-0.445
2286515,0.315,-0.440
2286516,0.285,-0.465
2286517,0.255,-0.465
2286518,0.225,-0.485
2286519,0.195,-0.450
2286520,0.185,-0.505
2286521,0.150,-0.490
2286522,0.115,-0.485
2286523,0.085,-0.485
2286524,0.070,-0.445
2286525,0.035,-0.460
2286526,0.040,-0.470
2286527,0.065,-0.495
2286528,0.040,-0.490
2286529,0.035,-0.480
2286530,0.015,-0.525
2286531,0.025,-0.550
2286532,0.035,-0.550
2286533,0.035,-0.510
2286534,0.035,-0.515
2286535,0.030,-0.535
2286536,0.055,-0.545
2286537,0.090,-0.525
2286538,0.070,-0.525
2286539,0.075,-0.535
2286540,0.080,-0.525
2286541,0.100,-0.475
2286542,0.095,-0.465
2286543,0.100,-0.455
2286544,0.125,-0.455
2286545,0.150,-0.400
2286546,0.160,-0.425
2286547,0.175,-0.415
2286548,0.200,-0.415
2286549,0.215,-0.400
2286550,0.205,-0.370
2286551,0.200,-0.415
2286552,0.185,-0.440
2286553,0.180,-0.385
2286554,0.185,-0.380
2286555,0.165,-0.365
2286556,0.170,-0.390
2286557,0.140,-0.410
2286558,0.105,-0.375
2286559,0.095,-0.370
2286560,0.075,-0.390
2286561,0.055,-0.395
2286562,0.030,-0.380
2286563,0.010,-0.400
2286564,-0.025,-0.425
2286565,-0.025,-0.420
2286566,-0.065,-0.415
2286567,-0.145,-0.400
2286568,-0.185,-0.460
2286569,-0.190,-0.525
2286570,-0.210,-0.530
2286571,-0.235,-0.510
2286572,-0.305,-0.500
2286573,-0.355,-0.505
2286574,-0.345,-0.500
2286575,-0.385,-0.490
2286576,-0.375,-0.455
2286577,-0.370,-0.480
2286578,-0.380,-0.445
2286579,-0.400,-0.420
2286580,-0.420,-0.465
2286581,-0.425,-0.460
2286582,-0.395,-0.450
2286583,-0.420,-0.420
2286584,-0.425,-0.415
2286585,-0.425,-0.425
2286586,-0.440,-0.400
2286587,-0.440,-0.400
2286588,-0.430,-0.380
2286589,-0.450,-0.385
2286590,-0.445,-0.400
2286591,-0.445,-0.405
2286592,-0.465,-0.390
2286593,-0.470,-0.385
2286594,-0.480,-0.385
2286595,-0.500,-0.385
2286596,-0.515,-0.355
2286597,-0.530,-0.360
2286598,-0.570,-0.340
2286599,-0.550,-0.330
2286600,-0.580,-0.315
2286601,-0.590,-0.340
2286602,-0.615,-0.390
2286603,-0.635,-0.380
2286604,-0.690,-0.380
2286605,-0.760,-0.400
2286606,-0.795,-0.415
2286607,-0.855,-0.475
2286608,-0.850,-0.565
2286609,-0.905,-0.600
2286610,-0.935,-0.580
2286611,-0.990,-0.610
2286612,-1.000,-0.590
2286613,-1.020,-0.580
2286614,-1.035,-0.575
2286615,-1.050,-0.545
2286616,-1.075,-0.555
2286617,-1.075,-0.550
2286618,-1.070,-0.515
2286619,-1.080,-0.505
2286620,-1.080,-0.505
2286621,-1.070,-0.480
2286622,-1.075,-0.480
2286623,-1.065,-0.495
2286624,-1.055,-0.500
2286625,-1.065,-0.525
2286626,-1.065,-0.515
2286627,-1.045,-0.530
2286628,-1.025,-0.585
2286629,-1.020,-0.575
2286630,-1.020,-0.550
2286631,-1.045,-0.540
2286632,-1.000,-0.520
2286633,-1.000,-0.535
2286634,-0.990,-0.505
2286635,-1.005,-0.495
2286636,-1.015,-0.480
2286637,-1.010,-0.470
2286638,-1.015,-0.460
2286639,-1.000,-0.465
2286640,-1.020,-0.480
2286641,-1.020,-0.480
2286642,-1.020,-0.495
2286643,-1.035,-0.530
2286644,-1.020,-0.570
2286645,-1.020,-0.605
2286646,-1.005,-0.610
2286647,-1.035,-0.620
2286648,-1.070,-0.635
2286649,-1.080,-0.655
2286650,-1.050,-0.635
2286651,-1.055,-0.620
2286652,-1.015,-0.615
2286653,-1.015,-0.595
2286654,-1.020,-0.590
2286655,-1.020,-0.615
2286656,-1.010,-0.615
2286657,-1.015,-0.595
2286658,-1.040,-0.580
2286659,-1.075,-0.565
2286660,-1.070,-0.605
2286661,-1.115,-0.610
2286662,-1.120,-0.595
2286663,-1.100,-0.580
2286664,-1.100,-0.575
2286665,-1.090,-0.570
2286666,-1.085,-0.545
2286667,-1.055,-0.545
2286668,-1.070,-0.545
2286669,-1.060,-0.555
2286670,-1.035,-0.570
2286671,-1.040,-0.555
2286672,-1.055,-0.560
2286673,-1.055,-0.535
2286674,-1.040,-0.500
2286675,-1.040,-0.465
2286676,-1.040,-0.470
2286677,-1.040,-0.505
2286678,-1.020,-0.490
2286679,-1.030,-0.495
2286680,-1.035,-0.515
2286681,-1.055,-0.550
2286682,-1.045,-0.600
2286683,-1.050,-0.630
2286684,-1.045,-0.635
2286685,-1.085,-0.670
2286686,-1.085,-0.675
2286687,-1.070,-0.670
2286688,-1.080,-0.660
2286689,-1.085,-0.640
2286690,-1.065,-0.580
2286691,-1.055,-0.475
2286692,-1.030,-0.335
2286693,-1.000,-0.140
2286694,-0.915,0.130
2286695,-0.835,0.435
2286696,-0.915,0.665
2286697,-1.200,0.885
2286698,-1.645,1.085
2286699,-2.265,1.295
2286700,-2.705,1.485
2286701,-2.935,1.560
2286702,-3.080,1.540
2286703,-3.130,1.485
2286704,-3.120,1.390
2286705,-3.055,1.295
2286706,-3.005,1.170
2286707,-2.970,1.050
2286708,-2.925,0.920
2286709,-2.775,0.845
2286710,-2.690,0.815
2286711,-2.575,0.790
2286712,-2.480,0.775
2286713,-2.350,0.610
2286714,-2.210,0.245
2286715,-2.120,-0.275
2286716,-2.075,-0.705
2286717,-1.950,-0.960
2286718,-1.885,-1.090
2286719,-1.790,-1.140
2286720,-1.625,-1.065
2286721,-1.470,-1.005
2286722,-1.275,-0.945
2286723,-1.120,-0.900
2286724,-0.980,-0.905
2286725,-0.840,-0.895
2286726,-0.730,-0.920
2286727,-0.675,-0.905
2286728,-0.650,-0.900
2286729,-0.620,-0.865
2286730,-0.585,-0.825
2286731,-0.560,-0.805
2286732,-0.545,-0.790
2286733,-0.505,-0.800
2286734,-0.465,-0.810
2286735,-0.435,-0.795
2286736,-0.430,-0.795
2286737,-0.400,-0.810
2286738,-0.380,-0.815
2286739,-0.350,-0.800
2286740,-0.340,-0.825
2286741,-0.330,-0.835
2286742,-0.340,-0.840
2286743,-0.335,-0.830
2286744,-0.350,-0.835
2286745,-0.375,-0.825
2286746,-0.370,-0.825
2286747,-0.375,-0.815
2286748,-0.350,-0.810
2286749,-0.335,-0.775
2286750,-0.315,-0.745
2286751,-0.320,-0.740
2286752,-0.275,-0.715
2286753,-0.230,-0.725
2286754,-0.205,-0.750
2286755,-0.220,-0.765
2286756,-0.165,-0.770
2286757,-0.140,-0.800
2286758,-0.115,-0.825
2286759,-0.060,-0.835
2286760,-0.050,-0.840
2286761,-0.090,-0.835
2286762,-0.070,-0.830
2286763,-0.040,-0.825
2286764,-0.040,-0.775
2286765,-0.055,-0.720
2286766,-0.070,-0.705
2286767,-0.065,-0.675
2286768,-0.055,-0.635
2286769,-0.080,-0.600
2286770,-0.110,-0.545
2286771,-0.140,-0.500
2286772,-0.180,-0.495
2286773,-0.195,-0.490
2286774,-0.245,-0.480
2286775,-0.295,-0.480
2286776,-0.310,-0.475
2286777,-0.370,-0.465
2286778,-0.395,-0.440
2286779,-0.430,-0.440
2286780,-0.450,-0.460
2286781,-0.465,-0.505
2286782,-0.520,-0.510
2286783,-0.570,-0.525
2286784,-0.600,-0.540
2286785,-0.665,-0.545
2286786,-0.720,-0.580
2286787,-0.755,-0.585
2286788,-0.795,-0.565
2286789,-0.825,-0.570
2286790,-0.850,-0.600
2286791,-0.835,-0.630
2286792,-0.840,-0.630
2286793,-0.870,-0.675
2286794,-0.885,-0.750
2286795,-0.925,-0.785
2286796,-0.955,-0.790
2286797,-0.995,-0.825
2286798,-1.000,-0.850
2286799,-1.025,-0.840
2286800,-1.010,-0.785
2286801,-0.995,-0.750
2286802,-0.950,-0.745
2286803,-0.945,-0.760
2286804,-0.905,-0.725
2286805,-0.885,-0.710
2286806,-0.890,-0.705
2286807,-0.890,-0.710
2286808,-0.885,-0.725
2286809,-0.885,-0.705
2286810,-0.850,-0.695
2286811,-0.840,-0.720
2286812,-0.815,-0.765
2286813,-0.795,-0.740
2286814,-0.815,-0.735
2286815,-0.780,-0.720
2286816,-0.800,-0.705
2286817,-0.790,-0.680
2286818,-0.760,-0.700
2286819,-0.780,-0.710
2286820,-0.780,-0.735
2286821,-0.770,-0.790
2286822,-0.790,-0.785
2286823,-0.790,-0.770
2286824,-0.820,-0.755
2286825,-0.825,-0.740
2286826,-0.835,-0.730
2286827,-0.850,-0.735
2286828,-0.850,-0.735
2286829,-0.885,-0.730
2286830,-0.885,-0.725
2286831,-0.880,-0.750
2286832,-0.910,-0.800
2286833,-0.935,-0.830
2286834,-0.900,-0.830
2286835,-0.900,-0.815
2286836,-0.920,-0.825
2286837,-0.930,-0.855
2286838,-0.930,-0.835
2286839,-0.905,-0.790
2286840,-0.915,-0.740
2286841,-0.900,-0.740
2286842,-0.885,-0.710
2286843,-0.860,-0.680
2286844,-0.840,-0.680
2286845,-0.850,-0.745
2286846,-0.855,-0.740
2286847,-0.830,-0.725
2286848,-0.810,-0.695
2286849,-0.825,-0.695
2286850,-0.810,-0.680
2286851,-0.815,-0.690
2286852,-0.790,-0.670
2286853,-0.800,-0.660
2286854,-0.780,-0.665
2286855,-0.770,-0.655
2286856,-0.775,-0.625
2286857,-0.770,-0.620
2286858,-0.765,-0.620
2286859,-0.740,-0.630
2286860,-0.740,-0.585
2286861,-0.725,-0.590
2286862,-0.730,-0.620
2286863,-0.760,-0.605
2286864,-0.755,-0.585
2286865,-0.785,-0.580
2286866,-0.790,-0.580
2286867,-0.770,-0.605
2286868,-0.820,-0.620
2286869,-0.820,-0.650
2286870,-0.825,-0.695
2286871,-0.825,-0.740
2286872,-0.865,-0.755
2286873,-0.880,-0.760
2286874,-0.905,-0.755
2286875,-0.900,-0.775
2286876,-0.905,-0.775
2286877,-0.880,-0.730
2286878,-0.865,-0.695
2286879,-0.915,-0.685
2286880,-0.870,-0.690
2286881,-0.825,-0.665
2286882,-0.825,-0.660
2286883,-0.820,-0.685
2286884,-0.805,-0.670
2286885,-0.835,-0.645
2286886,-0.820,-0.630
2286887,-0.820,-0.660
2286888,-0.820,-0.680
2286889,-0.795,-0.670
2286890,-0.805,-0.660
2286891,-0.770,-0.640
2286892,-0.760,-0.615
2286893,-0.745,-0.610
2286894,-0.760,-0.595
2286895,-0.755,-0.560
2286896,-0.730,-0.525
2286897,-0.700,-0.475
2286898,-0.675,-0.325
2286899,-0.625,-0.150
2286900,-0.580,0.070
2286901,-0.475,0.350
2286902,-0.420,0.570
2286903,-0.590,0.730
2286904,-0.945,0.875
2286905,-1.555,1.105
2286906,-2.175,1.305
2286907,-2.570,1.385
2286908,-2.810,1.375
2286909,-2.895,1.245
2286910,-2.895,1.155
2286911,-2.875,1.015
2286912,-2.805,0.910
2286913,-2.780,0.785
2286914,-2.710,0.615
2286915,-2.580,0.505
2286916,-2.450,0.435
2286917,-2.365,0.395
2286918,-2.260,0.365
2286919,-2.135,0.305
2286920,-1.985,0.070
2286921,-1.880,-0.315
2286922,-1.795,-0.700
2286923,-1.685,-0.930
2286924,-1.555,-1.035
2286925,-1.450,-1.085
2286926,-1.310,-1.030
2286927,-1.150,-0.970
2286928,-0.975,-0.940
2286929,-0.790,-0.885
2286930,-0.640,-0.865
2286931,-0.495,-0.875
2286932,-0.450,-0.915
2286933,-0.370,-0.885
2286934,-0.355,-0.850
2286935,-0.315,-0.860
2286936,-0.315,-0.860
2286937,-0.285,-0.835
2286938,-0.240,-0.800
2286939,-0.235,-0.810
2286940,-0.235,-0.795
2286941,-0.230,-0.780
2286942,-0.200,-0.775
2286943,-0.195,-0.760
2286944,-0.190,-0.785
2286945,-0.200,-0.770
2286946,-0.180,-0.760
2286947,-0.160,-0.790
2286948,-0.185,-0.875
2286949,-0.155,-0.925
2286950,-0.165,-0.870
2286951,-0.225,-0.805
2286952,-0.245,-0.760
2286953,-0.225,-0.710
2286954,-0.145,-0.630
2286955,-0.080,-0.580
2286956,0.000,-0.600
2286957,0.065,-0.620
2286958,0.115,-0.620
2286959,0.175,-0.625
2286960,0.195,-0.625
2286961,0.230,-0.655
2286962,0.235,-0.650
2286963,0.295,-0.640
2286964,0.295,-0.635
2286965,0.300,-0.640
2286966,0.320,-0.665
2286967,0.335,-0.630
2286968,0.355,-0.595
2286969,0.310,-0.585
2286970,0.335,-0.585
2286971,0.325,-0.570
2286972,0.290,-0.565
2286973,0.260,-0.540
2286974,0.220,-0.500
2286975,0.165,-0.460
2286976,0.160,-0.430
2286977,0.095,-0.420
2286978,0.005,-0.435
2286979,-0.050,-0.420
2286980,-0.080,-0.405
2286981,-0.160,-0.425
2286982,-0.200,-0.450
2286983,-0.265,-0.490
2286984,-0.305,-0.540
2286985,-0.395,-0.635
2286986,-0.460,-0.720
2286987,-0.530,-0.780
2286988,-0.655,-0.750
2286989,-0.680,-0.750
2286990,-0.740,-0.750
2286991,-0.745,-0.740
2286992,-0.745,-0.745
2286993,-0.740,-0.735
2286994,-0.760,-0.740
2286995,-0.765,-0.720
2286996,-0.785,-0.710
2286997,-0.760,-0.700
2286998,-0.765,-0.695
2286999,-0.750,-0.690
2287000,-0.755,-0.700
2287001,-0.750,-0.715
2287002,-0.735,-0.720
2287003,-0.735,-0.720
2287004,-0.725,-0.715
2287005,-0.720,-0.690
2287006,-0.720,-0.695
2287007,-0.695,-0.660
2287008,-0.655,-0.620
2287009,-0.650,-0.600
2287010,-0.620,-0.575
2287011,-0.605,-0.595
2287012,-0.600,-0.580
2287013,-0.605,-0.570
2287014,-0.580,-0.595
2287015,-0.595,-0.585
2287016,-0.600,-0.610
2287017,-0.565,-0.630
2287018,-0.570,-0.635
2287019,-0.560,-0.630
2287020,-0.590,-0.630
2287021,-0.595,-0.630
2287022,-0.600,-0.700
2287023,-0.610,-0.740
2287024,-0.615,-0.795
2287025,-0.665,-0.780
2287026,-0.685,-0.790
2287027,-0.685,-0.775
2287028,-0.690,-0.780
2287029,-0.730,-0.745
2287030,-0.745,-0.740
2287031,-0.740,-0.740
2287032,-0.735,-0.725
2287033,-0.755,-0.710
2287034,-0.755,-0.710
2287035,-0.745,-0.690
2287036,-0.710,-0.675
2287037,-0.710,-0.665
2287038,-0.745,-0.665
2287039,-0.710,-0.695
2287040,-0.700,-0.695
2287041,-0.700,-0.685
2287042,-0.715,-0.685
2287043,-0.705,-0.685
2287044,-0.705,-0.665
2287045,-0.670,-0.650
2287046,-0.685,-0.660
2287047,-0.670,-0.635
2287048,-0.675,-0.635
2287049,-0.675,-0.650
2287050,-0.675,-0.620
2287051,-0.665,-0.620
2287052,-0.650,-0.590
2287053,-0.640,-0.605
2287054,-0.640,-0.590
2287055,-0.675,-0.560
2287056,-0.635,-0.545
2287057,-0.640,-0.570
2287058,-0.605,-0.560
2287059,-0.605,-0.585
2287060,-0.600,-0.630
2287061,-0.620,-0.625
2287062,-0.640,-0.630
2287063,-0.640,-0.635
2287064,-0.625,-0.630
2287065,-0.625,-0.645
2287066,-0.610,-0.605
2287067,-0.605,-0.595
2287068,-0.620,-0.570
2287069,-0.615,-0.555
2287070,-0.605,-0.535
2287071,-0.575,-0.550
2287072,-0.580,-0.560
2287073,-0.570,-0.545
2287074,-0.630,-0.515
2287075,-0.655,-0.495
2287076,-0.665,-0.375
2287077,-0.635,-0.155
2287078,-0.595,0.135
2287079,-0.550,0.505
2287080,-0.590,0.785
2287081,-0.785,0.970
2287082,-1.205,1.150
2287083,-1.795,1.310
2287084,-2.275,1.485
2287085,-2.555,1.505
2287086,-2.760,1.400
2287087,-2.810,1.215
2287088,-2.765,1.060
2287089,-2.660,0.890
2287090,-2.605,0.670
2287091,-2.575,0.460
2287092,-2.490,0.325
2287093,-2.360,0.200
2287094,-2.265,0.150
2287095,-2.165,0.015
2287096,-2.075,-0.130
2287097,-1.940,-0.360
2287098,-1.880,-0.745
2287099,-1.820,-1.200
2287100,-1.765,-1.425
2287101,-1.595,-1.430
2287102,-1.430,-1.325
2287103,-1.290,-1.135
2287104,-1.065,-0.985
2287105,-0.885,-0.890
2287106,-0.685,-0.825
2287107,-0.550,-0.775
2287108,-0.380,-0.770
2287109,-0.280,-0.720
2287110,-0.245,-0.670
2287111,-0.225,-0.665
2287112,-0.160,-0.670
