'sample interval','ECG1','ECG2'
188995,-0.145,-0.430
188996,-0.160,-0.430
188997,-0.155,-0.410
188998,-0.155,-0.420
188999,-0.145,-0.435
189000,-0.165,-0.425
189001,-0.150,-0.425
189002,-0.160,-0.435
189003,-0.165,-0.455
189004,-0.175,-0.425
189005,-0.180,-0.435
189006,-0.170,-0.440
189007,-0.180,-0.440
189008,-0.165,-0.420
189009,-0.200,-0.425
189010,-0.170,-0.425
189011,-0.175,-0.425
189012,-0.195,-0.395
189013,-0.175,-0.400
189014,-0.165,-0.415
189015,-0.195,-0.425
189016,-0.195,-0.410
189017,-0.190,-0.410
189018,-0.175,-0.410
189019,-0.195,-0.400
189020,-0.205,-0.390
189021,-0.205,-0.405
189022,-0.180,-0.415
189023,-0.180,-0.400
189024,-0.195,-0.390
189025,-0.205,-0.380
189026,-0.185,-0.400
189027,-0.170,-0.400
189028,-0.175,-0.370
189029,-0.205,-0.390
189030,-0.200,-0.385
189031,-0.185,-0.355
189032,-0.170,-0.370
189033,-0.160,-0.345
189034,-0.195,-0.305
189035,-0.170,-0.265
189036,-0.160,-0.255
189037,-0.130,-0.225
189038,-0.100,-0.210
189039,-0.070,-0.165
189040,-0.070,-0.160
189041,-0.040,-0.155
189042,-0.005,-0.170
189043,0.000,-0.195
189044,-0.025,-0.215
189045,-0.030,-0.220
189046,-0.065,-0.235
189047,-0.110,-0.260
189048,-0.140,-0.280
189049,-0.140,-0.265
189050,-0.150,-0.290
189051,-0.170,-0.305
189052,-0.185,-0.340
189053,-0.205,-0.375
189054,-0.215,-0.420
189055,-0.220,-0.415
189056,-0.210,-0.395
189057,-0.225,-0.400
189058,-0.220,-0.415
189059,-0.230,-0.415
189060,-0.235,-0.425
189061,-0.245,-0.405
189062,-0.230,-0.420
189063,-0.235,-0.410
189064,-0.220,-0.405
189065,-0.215,-0.400
189066,-0.235,-0.410
189067,-0.250,-0.415
189068,-0.220,-0.405
189069,-0.225,-0.400
189070,-0.215,-0.400
189071,-0.205,-0.420
189072,-0.220,-0.390
189073,-0.210,-0.395
189074,-0.215,-0.385
189075,-0.220,-0.385
189076,-0.230,-0.375
189077,-0.195,-0.365
189078,-0.190,-0.350
189079,-0.200,-0.260
189080,-0.220,-0.135
189081,-0.180,0.055
189082,-0.145,0.330
189083,-0.085,0.685
189084,-0.040,1.020
189085,-0.260,1.245
189086,-0.590,1.440
189087,-1.175,1.650
189088,-1.925,1.840
189089,-2.560,1.925
189090,-2.925,1.855
189091,-3.040,1.775
189092,-2.970,1.625
189093,-2.875,1.440
189094,-2.715,1.280
189095,-2.580,1.150
189096,-2.445,1.040
189097,-2.285,1.005
189098,-2.140,1.130
189099,-2.035,1.365
189100,-1.900,1.605
189101,-1.775,1.580
189102,-1.625,1.205
189103,-1.495,0.615
189104,-1.370,0.045
189105,-1.260,-0.310
189106,-1.105,-0.505
189107,-0.950,-0.580
189108,-0.795,-0.585
189109,-0.625,-0.570
189110,-0.440,-0.570
189111,-0.255,-0.540
189112,-0.085,-0.520
189113,0.080,-0.500
189114,0.180,-0.495
189115,0.240,-0.495
189116,0.290,-0.485
189117,0.320,-0.470
189118,0.340,-0.465
189119,0.385,-0.455
189120,0.410,-0.470
189121,0.415,-0.465
189122,0.440,-0.435
189123,0.455,-0.435
189124,0.470,-0.415
189125,0.470,-0.435
189126,0.490,-0.390
189127,0.505,-0.390
189128,0.520,-0.415
189129,0.545,-0.405
189130,0.550,-0.390
189131,0.580,-0.400
189132,0.565,-0.415
189133,0.590,-0.405
189134,0.615,-0.410
189135,0.635,-0.400
189136,0.650,-0.440
189137,0.685,-0.430
189138,0.710,-0.445
189139,0.730,-0.440
189140,0.745,-0.475
189141,0.790,-0.495
189142,0.815,-0.500
189143,0.845,-0.510
189144,0.840,-0.525
189145,0.865,-0.555
189146,0.905,-0.555
189147,0.920,-0.550
189148,0.920,-0.575
189149,0.950,-0.575
189150,0.940,-0.575
189151,0.970,-0.555
189152,0.975,-0.545
189153,0.950,-0.535
189154,0.930,-0.485
189155,0.910,-0.465
189156,0.895,-0.425
189157,0.880,-0.395
189158,0.815,-0.375
189159,0.745,-0.325
189160,0.725,-0.280
189161,0.670,-0.275
189162,0.625,-0.255
189163,0.540,-0.220
189164,0.520,-0.225
189165,0.465,-0.220
189166,0.410,-0.230
189167,0.350,-0.210
189168,0.320,-0.220
189169,0.255,-0.240
189170,0.195,-0.215
189171,0.180,-0.235
189172,0.145,-0.235
189173,0.100,-0.255
189174,0.075,-0.250
189175,0.070,-0.240
189176,0.040,-0.235
189177,0.040,-0.265
189178,0.040,-0.280
189179,0.000,-0.270
189180,0.000,-0.285
189181,0.020,-0.310
189182,0.000,-0.280
189183,-0.025,-0.285
189184,0.000,-0.280
189185,-0.015,-0.280
189186,-0.030,-0.290
189187,-0.010,-0.295
189188,-0.010,-0.300
189189,0.000,-0.320
189190,-0.015,-0.310
189191,-0.015,-0.320
189192,0.015,-0.325
189193,-0.005,-0.335
189194,0.010,-0.320
189195,0.000,-0.335
189196,0.000,-0.320
189197,0.000,-0.340
189198,-0.025,-0.335
189199,0.000,-0.340
189200,0.000,-0.320
189201,0.000,-0.330
189202,0.005,-0.330
189203,0.000,-0.345
189204,-0.005,-0.340
189205,-0.010,-0.335
189206,-0.010,-0.350
189207,-0.005,-0.330
189208,0.000,-0.320
189209,-0.005,-0.320
189210,-0.025,-0.355
189211,-0.010,-0.340
189212,0.000,-0.330
189213,0.000,-0.320
189214,0.000,-0.310
189215,-0.010,-0.320
189216,0.000,-0.330
189217,-0.005,-0.330
189218,-0.005,-0.325
189219,-0.015,-0.330
189220,-0.025,-0.305
189221,-0.025,-0.310
189222,-0.010,-0.315
189223,-0.010,-0.320
189224,-0.025,-0.310
189225,-0.025,-0.285
189226,-0.015,-0.300
189227,-0.020,-0.310
189228,-0.020,-0.315
189229,-0.020,-0.300
189230,-0.030,-0.305
189231,-0.015,-0.295
189232,-0.045,-0.310
189233,-0.060,-0.300
189234,-0.060,-0.290
189235,-0.035,-0.310
189236,-0.055,-0.305
189237,-0.050,-0.295
189238,-0.055,-0.305
189239,-0.045,-0.295
189240,-0.060,-0.300
189241,-0.070,-0.290
189242,-0.075,-0.265
189243,-0.065,-0.265
189244,-0.060,-0.215
189245,-0.060,-0.180
189246,-0.060,-0.170
189247,-0.030,-0.140
189248,0.010,-0.135
189249,0.040,-0.110
189250,0.050,-0.080
189251,0.085,-0.075
189252,0.095,-0.080
189253,0.110,-0.075
189254,0.115,-0.125
189255,0.105,-0.145
189256,0.070,-0.155
189257,0.010,-0.175
189258,-0.015,-0.195
189259,-0.025,-0.225
189260,-0.035,-0.225
189261,-0.045,-0.210
189262,-0.090,-0.265
189263,-0.095,-0.310
189264,-0.070,-0.345
189265,-0.100,-0.340
189266,-0.085,-0.360
189267,-0.080,-0.355
189268,-0.090,-0.375
189269,-0.095,-0.355
189270,-0.095,-0.355
189271,-0.080,-0.350
189272,-0.080,-0.360
189273,-0.090,-0.360
189274,-0.080,-0.350
189275,-0.115,-0.365
189276,-0.110,-0.370
189277,-0.110,-0.350
189278,-0.125,-0.350
189279,-0.130,-0.335
189280,-0.090,-0.355
189281,-0.105,-0.350
189282,-0.120,-0.350
189283,-0.115,-0.340
189284,-0.110,-0.350
189285,-0.120,-0.345
189286,-0.125,-0.335
189287,-0.130,-0.300
189288,-0.095,-0.280
189289,-0.100,-0.240
189290,-0.140,-0.105
189291,-0.125,0.045
189292,-0.090,0.250
189293,-0.015,0.535
189294,0.075,0.815
189295,-0.050,0.985
189296,-0.340,1.140
189297,-0.775,1.325
189298,-1.500,1.540
189299,-2.200,1.695
189300,-2.685,1.670
189301,-2.970,1.590
189302,-3.005,1.510
189303,-2.915,1.360
189304,-2.795,1.190
189305,-2.615,1.030
189306,-2.510,0.865
189307,-2.395,0.755
189308,-2.220,0.775
189309,-2.095,0.925
189310,-1.970,1.145
189311,-1.855,1.230
189312,-1.695,1.030
189313,-1.540,0.550
189314,-1.425,0.000
189315,-1.300,-0.385
189316,-1.150,-0.580
189317,-1.005,-0.630
189318,-0.830,-0.600
189319,-0.685,-0.560
189320,-0.510,-0.530
189321,-0.310,-0.490
189322,-0.100,-0.470
189323,0.045,-0.435
189324,0.200,-0.430
189325,0.280,-0.435
189326,0.355,-0.430
189327,0.380,-0.420
189328,0.410,-0.400
189329,0.445,-0.390
189330,0.480,-0.360
189331,0.500,-0.365
189332,0.510,-0.340
189333,0.510,-0.345
189334,0.530,-0.370
189335,0.520,-0.355
189336,0.525,-0.345
189337,0.545,-0.350
189338,0.565,-0.340
189339,0.580,-0.345
189340,0.580,-0.330
189341,0.580,-0.335
189342,0.605,-0.345
189343,0.620,-0.320
189344,0.610,-0.355
189345,0.655,-0.330
189346,0.680,-0.330
189347,0.695,-0.365
189348,0.705,-0.345
189349,0.730,-0.355
189350,0.765,-0.390
189351,0.785,-0.395
189352,0.785,-0.425
189353,0.845,-0.420
189354,0.850,-0.420
189355,0.870,-0.445
189356,0.930,-0.480
189357,0.940,-0.450
189358,0.965,-0.470
189359,1.000,-0.490
189360,1.010,-0.490
189361,1.015,-0.470
189362,1.020,-0.490
189363,1.025,-0.470
189364,1.015,-0.440
189365,1.000,-0.425
189366,0.960,-0.380
189367,0.935,-0.370
189368,0.930,-0.325
189369,0.890,-0.285
189370,0.840,-0.245
189371,0.805,-0.205
189372,0.750,-0.220
189373,0.740,-0.170
189374,0.675,-0.170
189375,0.630,-0.155
189376,0.560,-0.170
189377,0.515,-0.130
189378,0.450,-0.160
189379,0.390,-0.175
189380,0.365,-0.180
189381,0.310,-0.155
189382,0.270,-0.185
189383,0.225,-0.190
189384,0.210,-0.210
189385,0.210,-0.200
189386,0.190,-0.225
189387,0.160,-0.225
189388,0.135,-0.245
189389,0.120,-0.220
189390,0.125,-0.230
189391,0.120,-0.240
189392,0.150,-0.265
189393,0.130,-0.260
189394,0.110,-0.250
189395,0.110,-0.260
189396,0.095,-0.270
189397,0.095,-0.260
189398,0.085,-0.255
189399,0.085,-0.280
189400,0.085,-0.270
189401,0.090,-0.280
189402,0.110,-0.285
189403,0.100,-0.295
189404,0.085,-0.300
189405,0.090,-0.290
189406,0.090,-0.290
189407,0.090,-0.280
189408,0.100,-0.285
189409,0.100,-0.295
189410,0.075,-0.305
189411,0.080,-0.280
189412,0.090,-0.320
189413,0.090,-0.310
189414,0.110,-0.320
189415,0.115,-0.285
189416,0.075,-0.310
189417,0.070,-0.320
189418,0.080,-0.305
189419,0.110,-0.310
189420,0.090,-0.315
189421,0.095,-0.315
189422,0.080,-0.300
189423,0.075,-0.300
189424,0.070,-0.300
189425,0.060,-0.300
189426,0.065,-0.285
189427,0.070,-0.290
189428,0.055,-0.305
189429,0.045,-0.295
189430,0.070,-0.300
189431,0.065,-0.285
189432,0.075,-0.280
189433,0.075,-0.280
189434,0.020,-0.290
189435,0.030,-0.285
189436,0.030,-0.280
189437,0.005,-0.320
189438,0.005,-0.290
189439,0.020,-0.290
189440,0.000,-0.270
189441,0.010,-0.295
189442,0.000,-0.285
189443,0.000,-0.250
189444,-0.010,-0.255
189445,0.005,-0.265
189446,0.015,-0.290
189447,0.005,-0.295
189448,0.030,-0.290
189449,-0.005,-0.270
189450,-0.030,-0.285
189451,-0.025,-0.265
189452,0.000,-0.270
189453,0.000,-0.265
189454,-0.010,-0.270
189455,-0.030,-0.275
189456,-0.025,-0.250
189457,-0.040,-0.255
189458,-0.025,-0.260
189459,-0.020,-0.245
189460,-0.020,-0.165
189461,-0.040,-0.170
189462,-0.020,-0.160
189463,-0.015,-0.145
189464,0.020,-0.100
189465,0.065,-0.060
189466,0.110,-0.070
189467,0.110,-0.065
189468,0.125,-0.025
189469,0.155,-0.060
189470,0.145,-0.110
189471,0.125,-0.145
189472,0.100,-0.155
189473,0.070,-0.145
189474,0.025,-0.170
189475,0.000,-0.195
189476,0.005,-0.210
189477,-0.030,-0.210
189478,-0.070,-0.215
189479,-0.085,-0.275
189480,-0.085,-0.310
189481,-0.070,-0.325
189482,-0.070,-0.315
189483,-0.045,-0.330
189484,-0.070,-0.340
189485,-0.090,-0.305
189486,-0.095,-0.325
189487,-0.075,-0.310
189488,-0.080,-0.330
189489,-0.080,-0.325
189490,-0.090,-0.320
189491,-0.080,-0.345
189492,-0.100,-0.320
189493,-0.105,-0.310
189494,-0.085,-0.335
189495,-0.085,-0.335
189496,-0.110,-0.320
189497,-0.090,-0.320
189498,-0.070,-0.330
189499,-0.105,-0.335
189500,-0.095,-0.335
189501,-0.095,-0.330
189502,-0.100,-0.310
189503,-0.080,-0.320
189504,-0.105,-0.285
189505,-0.090,-0.230
189506,-0.125,-0.120
189507,-0.100,0.010
189508,-0.070,0.230
189509,-0.010,0.550
189510,0.090,0.905
189511,0.055,1.170
189512,-0.190,1.335
189513,-0.595,1.545
189514,-1.220,1.750
189515,-1.960,1.935
189516,-2.555,1.990
189517,-2.935,1.940
189518,-3.040,1.810
189519,-3.005,1.620
189520,-2.890,1.390
189521,-2.710,1.220
189522,-2.560,1.050
189523,-2.440,0.905
189524,-2.300,0.905
189525,-2.135,1.060
189526,-2.030,1.315
189527,-1.920,1.485
189528,-1.770,1.360
189529,-1.620,0.915
189530,-1.470,0.320
189531,-1.330,-0.155
189532,-1.205,-0.430
189533,-1.020,-0.575
189534,-0.855,-0.575
189535,-0.685,-0.575
189536,-0.495,-0.560
189537,-0.330,-0.545
189538,-0.140,-0.500
189539,0.020,-0.470
189540,0.150,-0.490
189541,0.290,-0.490
189542,0.325,-0.470
189543,0.400,-0.445
189544,0.420,-0.425
189545,0.425,-0.450
189546,0.440,-0.430
189547,0.460,-0.400
189548,0.450,-0.375
189549,0.490,-0.370
189550,0.470,-0.375
189551,0.480,-0.360
189552,0.500,-0.375
189553,0.510,-0.370
189554,0.510,-0.350
189555,0.520,-0.350
189556,0.525,-0.330
189557,0.555,-0.330
189558,0.565,-0.310
189559,0.580,-0.300
189560,0.600,-0.310
189561,0.610,-0.330
189562,0.625,-0.335
189563,0.660,-0.345
189564,0.690,-0.335
189565,0.695,-0.345
189566,0.730,-0.365
189567,0.740,-0.390
189568,0.765,-0.400
189569,0.805,-0.430
189570,0.815,-0.445
189571,0.850,-0.440
189572,0.890,-0.455
189573,0.870,-0.485
189574,0.895,-0.490
189575,0.905,-0.495
189576,0.895,-0.470
189577,0.920,-0.505
189578,0.965,-0.500
189579,0.930,-0.460
189580,0.920,-0.440
189581,0.915,-0.400
189582,0.885,-0.390
189583,0.840,-0.340
189584,0.810,-0.305
189585,0.780,-0.275
189586,0.730,-0.265
189587,0.680,-0.225
189588,0.630,-0.195
189589,0.575,-0.170
189590,0.530,-0.175
189591,0.480,-0.160
189592,0.405,-0.170
189593,0.345,-0.145
189594,0.285,-0.180
189595,0.245,-0.190
189596,0.170,-0.210
189597,0.145,-0.205
189598,0.125,-0.210
189599,0.085,-0.190
189600,0.065,-0.205
189601,0.035,-0.230
189602,0.025,-0.230
189603,0.005,-0.255
189604,-0.010,-0.260
189605,-0.025,-0.240
189606,-0.030,-0.250
189607,-0.035,-0.240
189608,-0.025,-0.275
189609,-0.020,-0.275
189610,-0.025,-0.265
189611,-0.010,-0.275
189612,-0.025,-0.270
189613,-0.050,-0.270
189614,-0.020,-0.295
189615,-0.030,-0.280
189616,-0.025,-0.290
189617,-0.015,-0.300
189618,-0.020,-0.305
189619,-0.035,-0.305
189620,-0.010,-0.320
189621,-0.030,-0.310
189622,-0.020,-0.330
189623,-0.015,-0.315
189624,-0.020,-0.320
189625,-0.025,-0.320
189626,-0.015,-0.325
189627,-0.010,-0.325
189628,-0.020,-0.325
189629,-0.025,-0.335
189630,0.000,-0.325
189631,-0.030,-0.335
189632,-0.025,-0.330
189633,-0.030,-0.325
189634,-0.025,-0.320
189635,-0.030,-0.345
189636,-0.025,-0.330
189637,-0.015,-0.330
189638,-0.030,-0.335
189639,-0.030,-0.320
189640,-0.030,-0.320
189641,-0.040,-0.315
189642,-0.030,-0.305
189643,-0.050,-0.320
189644,-0.050,-0.305
189645,-0.035,-0.305
189646,-0.030,-0.305
189647,-0.035,-0.290
189648,-0.050,-0.305
189649,-0.050,-0.305
189650,-0.045,-0.295
189651,-0.065,-0.300
189652,-0.065,-0.300
189653,-0.065,-0.305
189654,-0.060,-0.315
189655,-0.060,-0.290
189656,-0.085,-0.265
189657,-0.070,-0.300
189658,-0.075,-0.290
189659,-0.080,-0.290
189660,-0.070,-0.260
189661,-0.090,-0.270
189662,-0.090,-0.285
189663,-0.095,-0.300
189664,-0.105,-0.300
189665,-0.100,-0.295
189666,-0.090,-0.280
189667,-0.115,-0.255
189668,-0.105,-0.260
189669,-0.100,-0.270
189670,-0.115,-0.280
189671,-0.130,-0.265
189672,-0.105,-0.280
189673,-0.115,-0.250
189674,-0.085,-0.280
189675,-0.085,-0.280
189676,-0.095,-0.220
189677,-0.085,-0.195
189678,-0.100,-0.175
189679,-0.095,-0.140
189680,-0.055,-0.110
189681,-0.050,-0.080
189682,-0.020,-0.080
189683,0.000,-0.035
189684,0.030,-0.025
189685,0.040,-0.045
189686,0.065,-0.055
189687,0.065,-0.095
189688,0.070,-0.105
189689,0.035,-0.120
189690,0.000,-0.135
189691,-0.030,-0.170
189692,-0.045,-0.170
189693,-0.055,-0.210
189694,-0.080,-0.215
189695,-0.115,-0.215
189696,-0.135,-0.265
189697,-0.160,-0.285
189698,-0.155,-0.300
189699,-0.130,-0.320
189700,-0.145,-0.315
189701,-0.150,-0.320
189702,-0.140,-0.310
189703,-0.145,-0.320
189704,-0.140,-0.320
189705,-0.140,-0.320
189706,-0.160,-0.330
189707,-0.160,-0.315
189708,-0.145,-0.325
189709,-0.160,-0.310
189710,-0.150,-0.320
189711,-0.145,-0.290
189712,-0.145,-0.300
189713,-0.160,-0.320
189714,-0.150,-0.310
189715,-0.160,-0.300
189716,-0.145,-0.300
189717,-0.160,-0.305
189718,-0.160,-0.280
189719,-0.170,-0.245
189720,-0.165,-0.215
189721,-0.160,-0.150
189722,-0.155,0.000
189723,-0.140,0.250
189724,-0.055,0.635
189725,0.060,1.075
189726,-0.005,1.415
189727,-0.290,1.670
189728,-0.700,1.910
189729,-1.380,2.175
189730,-2.130,2.355
189731,-2.720,2.415
189732,-3.050,2.345
189733,-3.130,2.215
189734,-3.035,2.030
189735,-2.860,1.770
189736,-2.640,1.580
189737,-2.470,1.450
189738,-2.335,1.310
189739,-2.175,1.315
189740,-2.010,1.485
189741,-1.900,1.755
189742,-1.765,1.915
189743,-1.625,1.695
189744,-1.510,1.205
189745,-1.385,0.560
189746,-1.260,0.025
189747,-1.110,-0.320
189748,-0.940,-0.475
189749,-0.795,-0.550
189750,-0.580,-0.585
189751,-0.385,-0.565
189752,-0.180,-0.515
189753,-0.045,-0.525
189754,0.095,-0.510
189755,0.180,-0.540
189756,0.255,-0.510
189757,0.310,-0.505
189758,0.320,-0.500
189759,0.380,-0.505
189760,0.355,-0.485
189761,0.410,-0.470
189762,0.405,-0.475
189763,0.425,-0.450
189764,0.435,-0.430
189765,0.430,-0.415
189766,0.435,-0.430
189767,0.435,-0.440
189768,0.465,-0.410
189769,0.460,-0.410
189770,0.505,-0.405
189771,0.505,-0.400
189772,0.520,-0.395
189773,0.525,-0.400
189774,0.550,-0.420
189775,0.560,-0.395
189776,0.595,-0.415
189777,0.620,-0.420
189778,0.635,-0.445
189779,0.655,-0.450
189780,0.685,-0.460
189781,0.695,-0.485
189782,0.725,-0.505
189783,0.770,-0.505
189784,0.780,-0.535
189785,0.815,-0.560
189786,0.835,-0.575
189787,0.845,-0.560
189788,0.870,-0.555
189789,0.880,-0.570
189790,0.875,-0.550
189791,0.890,-0.520
189792,0.900,-0.505
189793,0.870,-0.490
189794,0.825,-0.430
189795,0.810,-0.395
189796,0.780,-0.370
189797,0.750,-0.340
189798,0.700,-0.310
189799,0.655,-0.255
189800,0.590,-0.230
189801,0.535,-0.215
189802,0.475,-0.190
189803,0.430,-0.190
189804,0.385,-0.160
189805,0.325,-0.200
189806,0.270,-0.185
189807,0.200,-0.175
189808,0.170,-0.190
189809,0.125,-0.220
189810,0.100,-0.205
189811,0.065,-0.215
189812,0.055,-0.230
189813,0.045,-0.225
189814,-0.015,-0.235
189815,-0.020,-0.220
189816,-0.040,-0.255
189817,-0.050,-0.250
189818,-0.040,-0.245
189819,-0.075,-0.235
189820,-0.065,-0.270
189821,-0.065,-0.265
189822,-0.055,-0.265
189823,-0.045,-0.260
189824,-0.040,-0.285
189825,-0.050,-0.285
189826,-0.075,-0.290
189827,-0.050,-0.290
189828,-0.025,-0.280
189829,-0.035,-0.295
189830,-0.025,-0.275
189831,-0.045,-0.290
189832,-0.035,-0.300
189833,-0.030,-0.310
189834,-0.035,-0.300
189835,-0.030,-0.315
189836,-0.045,-0.310
189837,-0.055,-0.320
189838,-0.015,-0.320
189839,-0.005,-0.300
189840,-0.030,-0.325
189841,-0.030,-0.345
189842,-0.015,-0.335
189843,-0.015,-0.315
189844,-0.020,-0.320
189845,-0.035,-0.340
189846,-0.040,-0.340
189847,-0.045,-0.320
189848,-0.025,-0.340
189849,-0.040,-0.345
189850,-0.065,-0.340
189851,-0.050,-0.315
189852,-0.050,-0.320
189853,-0.050,-0.310
189854,-0.055,-0.335
189855,-0.035,-0.305
189856,-0.040,-0.300
189857,-0.040,-0.315
189858,-0.045,-0.320
189859,-0.060,-0.300
189860,-0.045,-0.310
189861,-0.055,-0.305
189862,-0.065,-0.295
189863,-0.050,-0.270
189864,-0.045,-0.300
189865,-0.050,-0.305
189866,-0.080,-0.290
189867,-0.060,-0.270
189868,-0.050,-0.285
189869,-0.050,-0.290
189870,-0.040,-0.280
189871,-0.040,-0.275
189872,-0.030,-0.295
189873,-0.065,-0.295
189874,-0.065,-0.270
189875,-0.050,-0.270
189876,-0.045,-0.280
189877,-0.050,-0.285
189878,-0.065,-0.265
189879,-0.050,-0.250
189880,-0.035,-0.250
189881,-0.050,-0.230
189882,-0.055,-0.160
189883,-0.050,-0.120
189884,-0.010,-0.125
189885,0.000,-0.105
189886,0.035,-0.070
189887,0.060,-0.025
189888,0.100,-0.040
189889,0.110,-0.040
189890,0.135,-0.020
189891,0.150,-0.055
189892,0.135,-0.085
189893,0.110,-0.125
189894,0.045,-0.130
189895,0.010,-0.140
189896,0.005,-0.190
189897,-0.010,-0.180
189898,-0.045,-0.185
189899,-0.075,-0.225
189900,-0.085,-0.265
189901,-0.090,-0.305
189902,-0.075,-0.295
189903,-0.065,-0.335
189904,-0.080,-0.335
189905,-0.090,-0.330
189906,-0.110,-0.295
189907,-0.110,-0.315
189908,-0.085,-0.310
189909,-0.110,-0.300
189910,-0.110,-0.320
189911,-0.105,-0.295
189912,-0.130,-0.315
189913,-0.130,-0.310
189914,-0.120,-0.295
189915,-0.125,-0.310
189916,-0.105,-0.320
189917,-0.150,-0.310
189918,-0.115,-0.295
189919,-0.105,-0.300
189920,-0.125,-0.285
189921,-0.135,-0.270
189922,-0.125,-0.260
189923,-0.110,-0.255
189924,-0.120,-0.200
189925,-0.130,-0.085
189926,-0.115,0.095
189927,-0.070,0.365
189928,-0.005,0.730
189929,0.065,1.050
189930,-0.105,1.260
189931,-0.440,1.420
189932,-1.015,1.635
189933,-1.800,1.865
189934,-2.440,1.980
189935,-2.875,1.935
189936,-3.015,1.850
189937,-2.960,1.735
189938,-2.820,1.540
189939,-2.630,1.360
189940,-2.475,1.200
189941,-2.360,1.065
189942,-2.195,1.045
189943,-2.025,1.225
189944,-1.910,1.480
189945,-1.770,1.655
189946,-1.640,1.420
189947,-1.475,0.880
189948,-1.365,0.255
189949,-1.220,-0.190
189950,-1.050,-0.420
189951,-0.920,-0.470
189952,-0.730,-0.480
189953,-0.555,-0.475
189954,-0.365,-0.470
189955,-0.175,-0.475
189956,0.000,-0.435
189957,0.135,-0.400
189958,0.235,-0.405
189959,0.285,-0.425
189960,0.340,-0.405
189961,0.370,-0.385
189962,0.400,-0.380
189963,0.410,-0.365
189964,0.435,-0.360
189965,0.455,-0.325
189966,0.465,-0.320
189967,0.465,-0.350
189968,0.470,-0.360
189969,0.485,-0.320
189970,0.490,-0.320
189971,0.525,-0.330
189972,0.530,-0.325
189973,0.535,-0.305
189974,0.545,-0.320
189975,0.570,-0.305
189976,0.575,-0.315
189977,0.590,-0.320
189978,0.635,-0.335
189979,0.650,-0.340
189980,0.690,-0.345
189981,0.695,-0.350
189982,0.715,-0.380
189983,0.735,-0.380
189984,0.760,-0.385
189985,0.770,-0.405
189986,0.790,-0.440
189987,0.825,-0.460
189988,0.820,-0.470
189989,0.865,-0.475
189990,0.875,-0.495
189991,0.895,-0.505
189992,0.905,-0.490
189993,0.910,-0.485
189994,0.920,-0.490
189995,0.900,-0.460
189996,0.890,-0.440
189997,0.860,-0.405
189998,0.840,-0.360
189999,0.790,-0.325
190000,0.760,-0.300
190001,0.690,-0.250
190002,0.650,-0.220
190003,0.595,-0.175
190004,0.550,-0.160
190005,0.500,-0.150
190006,0.425,-0.140
190007,0.370,-0.155
190008,0.325,-0.135
190009,0.300,-0.155
190010,0.235,-0.155
190011,0.185,-0.165
190012,0.145,-0.170
190013,0.100,-0.175
190014,0.080,-0.190
190015,0.025,-0.185
190016,0.030,-0.190
190017,0.000,-0.205
190018,0.000,-0.220
190019,-0.020,-0.220
190020,-0.015,-0.205
190021,-0.030,-0.210
190022,-0.025,-0.240
190023,-0.045,-0.235
190024,-0.055,-0.240
190025,-0.035,-0.245
190026,-0.050,-0.250
190027,-0.030,-0.245
190028,-0.020,-0.260
190029,-0.020,-0.265
190030,-0.035,-0.280
190031,-0.030,-0.260
190032,-0.025,-0.270
190033,-0.035,-0.285
190034,-0.030,-0.270
190035,-0.030,-0.260
190036,-0.050,-0.295
190037,-0.050,-0.305
190038,-0.010,-0.280
190039,-0.010,-0.275
190040,-0.060,-0.295
190041,-0.035,-0.290
190042,-0.020,-0.300
190043,-0.035,-0.280
190044,-0.045,-0.280
190045,-0.030,-0.285
190046,-0.025,-0.275
190047,-0.045,-0.280
190048,-0.030,-0.265
190049,-0.020,-0.285
190050,-0.030,-0.270
190051,-0.065,-0.270
190052,-0.055,-0.295
190053,-0.075,-0.280
190054,-0.075,-0.260
190055,-0.070,-0.290
190056,-0.070,-0.275
190057,-0.050,-0.280
190058,-0.060,-0.265
190059,-0.050,-0.270
190060,-0.065,-0.285
190061,-0.050,-0.265
190062,-0.065,-0.260
190063,-0.080,-0.275
190064,-0.085,-0.255
190065,-0.095,-0.260
190066,-0.080,-0.260
190067,-0.090,-0.245
190068,-0.090,-0.260
190069,-0.090,-0.260
190070,-0.095,-0.255
190071,-0.105,-0.255
190072,-0.115,-0.250
190073,-0.090,-0.250
190074,-0.090,-0.245
190075,-0.105,-0.240
